Name,Protein name,Orientation,Length
P55084,"Trifunctional enzyme subunit beta, mitochondrial (TP-beta) [Includes: 3-ketoacyl-CoA thiolase (EC 2.3.1.155) (EC 2.3.1.16) (Acetyl-CoA acyltransferase) (Beta-ketothiolase)]",i,474
P55089,Urocortin,o,124
P55107,Growth/differentiation factor 10 (GDF-10) (Bone morphogenetic protein 3B) (BMP-3B) (Bone-inducing protein) (BIP),o,478
P55145,Mesencephalic astrocyte-derived neurotrophic factor (Arginine-rich protein) (Protein ARMET),o,182
P55157,Microsomal triglyceride transfer protein large subunit,o,894
P55160,Nck-associated protein 1-like (Hematopoietic protein 1) (Membrane-associated protein HEM-1),i,1127
P55196,Afadin (ALL1-fused gene from chromosome 6 protein) (Protein AF-6) (Afadin adherens junction formation factor),i,1824
P55197,Protein AF-10 (ALL1-fused gene from chromosome 10 protein),i,1068
P55198,Protein AF-17 (ALL1-fused gene from chromosome 17 protein),i,1093
P55199,RNA polymerase II elongation factor ELL (Eleven-nineteen lysine-rich leukemia protein),i,621
P55201,Peregrin (Bromodomain and PHD finger-containing protein 1) (Protein Br140),i,1214
P55209,Nucleosome assembly protein 1-like 1 (NAP-1-related protein) (hNRP),i,391
P55210,Caspase-7 (CASP-7) (EC 3.4.22.60) (Apoptotic protease Mch-3) (CMH-1) (ICE-like apoptotic protease 3) (ICE-LAP3) [Cleaved into: Caspase-7 subunit p20; Caspase-7 subunit p11],i,303
P55211,Caspase-9 (CASP-9) (EC 3.4.22.62) (Apoptotic protease Mch-6) (Apoptotic protease-activating factor 3) (APAF-3) (ICE-like apoptotic protease 6) (ICE-LAP6) [Cleaved into: Caspase-9 subunit p35; Caspase-9 subunit p10],i,416
P55212,Caspase-6 (CASP-6) (CSP-6) (EC 3.4.22.59) (Apoptotic protease Mch-2) [Cleaved into: Caspase-6 subunit p18 (Caspase-6 subunit p20); Caspase-6 subunit p11 (Caspase-6 subunit p10)],i,293
P55259,Pancreatic secretory granule membrane major glycoprotein GP2 (Pancreatic zymogen granule membrane protein GP-2) (ZAP75),o,537
P55263,Adenosine kinase (AK) (EC 2.7.1.20) (Adenosine 5'-phosphotransferase),i,362
P55265,Double-stranded RNA-specific adenosine deaminase (DRADA) (EC 3.5.4.37) (136 kDa double-stranded RNA-binding protein) (p136) (Interferon-inducible protein 4) (IFI-4) (K88DSRBP),i,1226
P55268,Laminin subunit beta-2 (Laminin B1s chain) (Laminin-11 subunit beta) (Laminin-14 subunit beta) (Laminin-15 subunit beta) (Laminin-3 subunit beta) (Laminin-4 subunit beta) (Laminin-7 subunit beta) (Laminin-9 subunit beta) (S-laminin subunit beta) (S-LAM beta),o,1798
P55273,Cyclin-dependent kinase 4 inhibitor D (p19-INK4d),i,166
P55290,Cadherin-13 (Heart cadherin) (H-cadherin) (P105) (Truncated cadherin) (T-cad) (T-cadherin),o,713
P55316,Forkhead box protein G1 (Brain factor 1) (BF-1) (BF1) (Brain factor 2) (BF-2) (BF2) (hBF-2) (Forkhead box protein G1A) (Forkhead box protein G1B) (Forkhead box protein G1C) (Forkhead-related protein FKHL1) (HFK1) (Forkhead-related protein FKHL2) (HFK2) (Forkhead-related protein FKHL3) (HFK3),i,489
P55317,Hepatocyte nuclear factor 3-alpha (HNF-3-alpha) (HNF-3A) (Forkhead box protein A1) (Transcription factor 3A) (TCF-3A),i,472
P55318,Hepatocyte nuclear factor 3-gamma (HNF-3-gamma) (HNF-3G) (Fork head-related protein FKH H3) (Forkhead box protein A3) (Transcription factor 3G) (TCF-3G),i,350
P55327,Tumor protein D52 (Protein N8),i,224
P55345,Protein arginine N-methyltransferase 2 (EC 2.1.1.319) (Histone-arginine N-methyltransferase PRMT2),i,433
P55347,Homeobox protein PKNOX1 (Homeobox protein PREP-1) (PBX/knotted homeobox 1),i,436
P55735,Protein SEC13 homolog (GATOR complex protein SEC13) (SEC13-like protein 1) (SEC13-related protein),i,322
P55769,"NHP2-like protein 1 (High mobility group-like nuclear protein 2 homolog 1) (OTK27) (SNU13 homolog) (hSNU13) (U4/U6.U5 small nuclear ribonucleoprotein SNU13) (U4/U6.U5 tri-snRNP 15.5 kDa protein) [Cleaved into: NHP2-like protein 1, N-terminally processed]",i,128
P55771,Paired box protein Pax-9,i,341
P55773,C-C motif chemokine 23 (CK-beta-8) (CKB-8) (Macrophage inflammatory protein 3) (MIP-3) (Myeloid progenitor inhibitory factor 1) (MPIF-1) (Small-inducible cytokine A23) [Cleaved into: CCL23(19-99); CCL23(22-99); CCL23(27-99); CCL23(30-99)],o,120
P55774,C-C motif chemokine 18 (Alternative macrophage activation-associated CC chemokine 1) (AMAC-1) (CC chemokine PARC) (Dendritic cell chemokine 1) (DC-CK1) (Macrophage inflammatory protein 4) (MIP-4) (Pulmonary and activation-regulated chemokine) (Small-inducible cytokine A18) [Cleaved into: CCL18(1-68); CCL18(3-69); CCL18(4-69)],o,89
P55786,Puromycin-sensitive aminopeptidase (PSA) (EC 3.4.11.14) (Cytosol alanyl aminopeptidase) (AAP-S),i,919
P55789,FAD-linked sulfhydryl oxidase ALR (EC 1.8.3.2) (Augmenter of liver regeneration) (hERV1) (Hepatopoietin),i,205
P55795,"Heterogeneous nuclear ribonucleoprotein H2 (hnRNP H2) (FTP-3) (Heterogeneous nuclear ribonucleoprotein H') (hnRNP H') [Cleaved into: Heterogeneous nuclear ribonucleoprotein H2, N-terminally processed]",i,449
P55809,"Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial (SCOT) (EC 2.8.3.5) (3-oxoacid CoA-transferase 1) (Somatic-type succinyl-CoA:3-oxoacid CoA-transferase) (SCOT-s) (Succinyl-CoA:3-oxoacid CoA transferase)",i,520
P55854,Small ubiquitin-related modifier 3 (SUMO-3) (SMT3 homolog 1) (SUMO-2) (Ubiquitin-like protein SMT3A) (Smt3A),i,103
P55884,Eukaryotic translation initiation factor 3 subunit B (eIF3b) (Eukaryotic translation initiation factor 3 subunit 9) (Prt1 homolog) (hPrt1) (eIF-3-eta) (eIF3 p110) (eIF3 p116),i,814
P55895,V(D)J recombination-activating protein 2 (RAG-2),i,527
P55916,Putative mitochondrial transporter UCP3 (Solute carrier family 25 member 9) (Uncoupling protein-3) (UCP 3),i,312
P55957,BH3-interacting domain death agonist (p22 BID) (BID) [Cleaved into: BH3-interacting domain death agonist p15 (p15 BID); BH3-interacting domain death agonist p13 (p13 BID); BH3-interacting domain death agonist p11 (p11 BID)],i,195
P56159,GDNF family receptor alpha-1 (GDNF receptor alpha-1) (GDNFR-alpha-1) (GFR-alpha-1) (RET ligand 1) (TGF-beta-related neurotrophic factor receptor 1),o,465
P56177,Homeobox protein DLX-1,i,255
P56178,Homeobox protein DLX-5,i,289
P56181,"NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial (Complex I-9kD) (CI-9kD) (NADH-ubiquinone oxidoreductase 9 kDa subunit) (Renal carcinoma antigen NY-REN-4)",i,108
P56182,Ribosomal RNA processing protein 1 homolog A (Novel nuclear protein 1) (NNP-1) (Nucleolar protein Nop52) (RRP1-like protein),i,461
P56192,"Methionine--tRNA ligase, cytoplasmic (EC 6.1.1.10) (Methionyl-tRNA synthetase) (MetRS)",i,900
P56202,Cathepsin W (EC 3.4.22.-) (Lymphopain),o,376
P56211,cAMP-regulated phosphoprotein 19 (ARPP-19),i,112
P56270,Myc-associated zinc finger protein (MAZI) (Pur-1) (Purine-binding transcription factor) (Serum amyloid A-activating factor-1) (SAF-1) (Transcription factor Zif87) (ZF87) (Zinc finger protein 801),i,477
P56278,Protein p13 MTCP-1 (p13MTCP1) (Mature T-cell proliferation-1 type B1) (MTCP-1 type B1),i,107
P56279,T-cell leukemia/lymphoma protein 1A (Oncogene TCL-1) (Oncogene TCL1) (Protein p14 TCL1),i,114
P56282,DNA polymerase epsilon subunit 2 (DNA polymerase II subunit 2) (DNA polymerase epsilon subunit B),i,527
P56377,AP-1 complex subunit sigma-2 (Adaptor protein complex AP-1 subunit sigma-1B) (Adaptor-related protein complex 1 subunit sigma-1B) (Clathrin assembly protein complex 1 sigma-1B small chain) (Golgi adaptor HA1/AP1 adaptin sigma-1B subunit) (Sigma 1B subunit of AP-1 clathrin) (Sigma-adaptin 1B) (Sigma1B-adaptin),i,157
P56381,"ATP synthase subunit epsilon, mitochondrial (ATPase subunit epsilon) (ATP synthase F1 subunit epsilon)",i,51
P56470,Galectin-4 (Gal-4) (Antigen NY-CO-27) (L-36 lactose-binding protein) (L36LBP) (Lactose-binding lectin 4),i,323
P56524,Histone deacetylase 4 (HD4) (EC 3.5.1.98),i,1084
P56537,Eukaryotic translation initiation factor 6 (eIF-6) (B(2)GCN homolog) (B4 integrin interactor) (CAB) (p27(BBP)),i,245
P56539,Caveolin-3 (M-caveolin),i,151
P56545,C-terminal-binding protein 2 (CtBP2),i,445
P56556,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6 (Complex I-B14) (CI-B14) (LYR motif-containing protein 6) (NADH-ubiquinone oxidoreductase B14 subunit),i,128
P56559,ADP-ribosylation factor-like protein 4C (ADP-ribosylation factor-like protein 7) (ADP-ribosylation factor-like protein LAK),i,192
P56589,Peroxisomal biogenesis factor 3 (Peroxin-3) (Peroxisomal assembly protein PEX3),i,373
P56597,Nucleoside diphosphate kinase homolog 5 (NDK-H 5) (NDP kinase homolog 5) (Inhibitor of p53-induced apoptosis-beta) (IPIA-beta) (Testis-specific nm23 homolog) (nm23-H5),i,212
P56645,Period circadian protein homolog 3 (hPER3) (Cell growth-inhibiting gene 13 protein) (Circadian clock protein PERIOD 3),i,1201
P56693,Transcription factor SOX-10,i,466
P56703,Proto-oncogene Wnt-3 (Proto-oncogene Int-4 homolog),o,355
P56704,Protein Wnt-3a,o,352
P56705,Protein Wnt-4,o,351
P56706,Protein Wnt-7b,o,349
P56715,Oxygen-regulated protein 1 (Retinitis pigmentosa 1 protein) (Retinitis pigmentosa RP1 protein),i,2156
P56730,Neurotrypsin (EC 3.4.21.-) (Leydin) (Motopsin) (Serine protease 12),o,875
P56851,Epididymal secretory protein E3-beta (Human epididymis-specific protein 3-beta) (HE3-beta),o,147
P56915,Homeobox protein goosecoid,i,257
P56937,3-keto-steroid reductase/17-beta-hydroxysteroid dehydrogenase 7 (17-beta-hydroxysteroid dehydrogenase 7) (17-beta-HSD 7) (3-keto-steroid reductase) (EC 1.1.1.270) (Dihydrotestosterone oxidoreductase) (EC 1.1.1.210) (Estradiol 17-beta-dehydrogenase 7) (EC 1.1.1.62) (Short chain dehydrogenase/reductase family 37C member 1),i,341
P56945,Breast cancer anti-estrogen resistance protein 1 (CRK-associated substrate) (Cas scaffolding protein family member 1) (p130cas),i,870
P56962,Syntaxin-17,i,302
P57052,Splicing regulator RBM11 (RNA-binding motif protein 11),i,281
P57053,Histone H2B type F-S (H2B-clustered histone 12 like) (H2B.S histone 1) (Histone H2B.s) (H2B/s),i,126
P57055,Protein ripply3 (Down syndrome critical region protein 6),i,190
P57059,Serine/threonine-protein kinase SIK1 (EC 2.7.11.1) (Salt-inducible kinase 1) (SIK-1) (Serine/threonine-protein kinase SNF1-like kinase 1) (Serine/threonine-protein kinase SNF1LK),i,783
P57071,PR domain zinc finger protein 15 (EC 2.1.1.-) (PR domain-containing protein 15) (Zinc finger protein 298),i,1507
P57073,Transcription factor SOX-8,i,446
P57075,Ubiquitin-associated and SH3 domain-containing protein A (Cbl-interacting protein 4) (CLIP4) (Suppressor of T-cell receptor signaling 2) (STS-2) (T-cell ubiquitin ligand 1) (TULA-1),i,661
P57076,Cilia- and flagella-associated protein 298 (Protein kurly homolog),i,290
P57078,Receptor-interacting serine/threonine-protein kinase 4 (EC 2.7.11.1) (Ankyrin repeat domain-containing protein 3) (PKC-delta-interacting protein kinase),i,832
P57081,tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit WDR4 (Protein Wuho homolog) (hWH) (WD repeat-containing protein 4),i,412
P57082,T-box transcription factor TBX4 (T-box protein 4),i,545
P57086,SCAN domain-containing protein 1,i,179
P57678,Gem-associated protein 4 (Gemin-4) (Component of gems 4) (p97),i,1058
P57682,Krueppel-like factor 3 (Basic krueppel-like factor) (CACCC-box-binding protein BKLF) (TEF-2),i,345
P57721,Poly(rC)-binding protein 3 (Alpha-CP3) (PCBP3-overlapping transcript) (PCBP3-overlapping transcript 1),i,371
P57729,Ras-related protein Rab-38 (Melanoma antigen NY-MEL-1),i,211
P57730,Caspase recruitment domain-containing protein 18 (Caspase-1 inhibitor Iceberg),i,90
P57735,Ras-related protein Rab-25 (CATX-8),i,213
P57737,Coronin-7 (Crn7) (70 kDa WD repeat tumor rejection antigen homolog),i,925
P57740,Nuclear pore complex protein Nup107 (107 kDa nucleoporin) (Nucleoporin Nup107),i,925
P57764,"Gasdermin-D (Gasdermin domain-containing protein 1) [Cleaved into: Gasdermin-D, N-terminal (GSDMD-NT) (hGSDMD-NTD); Gasdermin-D, C-terminal (GSDMD-CT) (hGSDMD-CTD)]",i,484
P57768,Sorting nexin-16,i,344
P57771,Regulator of G-protein signaling 8 (RGS8),i,180
P57796,Calcium-binding protein 4 (CaBP4),i,275
P58004,Sestrin-2 (EC 1.11.1.-) (Hypoxia-induced gene),i,480
P58005,Sestrin-3 (EC 1.11.1.-),i,492
P58012,Forkhead box protein L2,i,376
P58107,Epiplakin (450 kDa epidermal antigen),i,5088
P58215,Lysyl oxidase homolog 3 (EC 1.4.3.-) (EC 1.4.3.13) (Lysyl oxidase-like protein 3),o,753
P58304,Visual system homeobox 2 (Ceh-10 homeodomain-containing homolog) (Homeobox protein CHX10),i,361
P58340,Myeloid leukemia factor 1 (Myelodysplasia-myeloid leukemia factor 1),i,268
P58397,A disintegrin and metalloproteinase with thrombospondin motifs 12 (ADAM-TS 12) (ADAM-TS12) (ADAMTS-12) (EC 3.4.24.-),o,1594
P58499,Protein FAM3B (Cytokine-like protein 2-21) (Pancreatic-derived factor) (PANDER),o,235
P58546,Myotrophin (Protein V-1),i,118
P58753,Toll/interleukin-1 receptor domain-containing adapter protein (TIR domain-containing adapter protein) (Adaptor protein Wyatt) (MyD88 adapter-like protein) (MyD88-2),i,221
P58876,Histone H2B type 1-D (H2B-clustered histone 5) (HIRA-interacting protein 2) (Histone H2B.1 B) (Histone H2B.b) (H2B/b),i,126
P59044,"NACHT, LRR and PYD domains-containing protein 6 (Angiotensin II/vasopressin receptor) (PYRIN-containing APAF1-like protein 5)",i,892
P59046,"NACHT, LRR and PYD domains-containing protein 12 (Monarch-1) (PYRIN-containing APAF1-like protein 7) (Regulated by nitric oxide)",i,1061
P59047,"NACHT, LRR and PYD domains-containing protein 5 (Mater protein homolog) (Maternal Antigen that Embryos Require)",i,1200
P59103,D-amino acid oxidase activator (Protein G72),i,153
P59190,Ras-related protein Rab-15,i,212
P59510,A disintegrin and metalloproteinase with thrombospondin motifs 20 (ADAM-TS 20) (ADAM-TS20) (ADAMTS-20) (EC 3.4.24.-),o,1910
P59665,"Neutrophil defensin 1 (Defensin, alpha 1) (HNP-1) (HP-1) (HP1) [Cleaved into: HP 1-56; Neutrophil defensin 2 (HNP-2) (HP-2) (HP2)]",o,94
P59666,"Neutrophil defensin 3 (Defensin, alpha 3) (HNP-3) (HP-3) (HP3) [Cleaved into: HP 3-56; Neutrophil defensin 2 (HNP-2) (HP-2) (HP2)]",o,94
P59780,AP-3 complex subunit sigma-2 (AP-3 complex subunit sigma-3B) (Adaptor-related protein complex 3 subunit sigma-2) (Sigma-3B-adaptin) (Sigma3B-adaptin) (Sigma-adaptin 3b),i,193
P59817,Zinc finger protein 280A (3'OY11.1) (Suppressor of hairy wing homolog 1) (Zinc finger protein 636),i,542
P59827,"BPI fold-containing family B member 4 (Ligand-binding protein RY2G5) (Long palate, lung and nasal epithelium carcinoma-associated protein 4)",o,614
P59861,"Beta-defensin 131A (Beta-defensin 31) (DEFB-31) (Defensin, beta 131)",o,70
P59910,DnaJ homolog subfamily B member 13 (Testis and spermatogenesis cell-related protein 6) (Testis spermatocyte apoptosis-related gene 6 protein) (Testis spermatogenesis apoptosis-related gene 3 protein) (Testis spermatogenesis apoptosis-related gene 6 protein),i,316
P59923,Zinc finger protein 445 (ZFP445) (Zinc finger protein 168) (Zinc finger protein with KRAB and SCAN domains 15),i,1031
P59942,Mitochondrial coiled-coil domain protein 1,i,119
P59990,Keratin-associated protein 12-1 (High sulfur keratin-associated protein 12.1) (Keratin-associated protein 12.1),i,96
P59991,Keratin-associated protein 12-2 (High sulfur keratin-associated protein 12.2) (Keratin-associated protein 12.2),i,146
P59998,Actin-related protein 2/3 complex subunit 4 (Arp2/3 complex 20 kDa subunit) (p20-ARC),i,168
P60006,Anaphase-promoting complex subunit 15 (APC15),i,121
P60008,Putative spermatid-specific linker histone H1-like protein (H1.9 linker histone pseudogene),i,231
P60014,Keratin-associated protein 10-10 (High sulfur keratin-associated protein 10.10) (Keratin-associated protein 10.10) (Keratin-associated protein 18-10) (Keratin-associated protein 18.10),i,251
P60022,"Beta-defensin 1 (BD-1) (hBD-1) (Defensin, beta 1)",o,68
P60174,Triosephosphate isomerase (TIM) (EC 5.3.1.1) (Methylglyoxal synthase) (EC 4.2.3.3) (Triose-phosphate isomerase),i,249
P60228,Eukaryotic translation initiation factor 3 subunit E (eIF3e) (Eukaryotic translation initiation factor 3 subunit 6) (Viral integration site protein INT-6 homolog) (eIF-3 p48),i,445
P60321,Nanos homolog 2 (NOS-2),i,138
P60323,Nanos homolog 3 (NOS-3),i,173
P60328,Keratin-associated protein 12-3 (High sulfur keratin-associated protein 12.3) (Keratin-associated protein 12.3),i,96
P60329,Keratin-associated protein 12-4 (High sulfur keratin-associated protein 12.4) (Keratin-associated protein 12.4),i,112
P60368,Keratin-associated protein 10-2 (High sulfur keratin-associated protein 10.2) (Keratin-associated protein 10.2) (Keratin-associated protein 18-2) (Keratin-associated protein 18.2),i,255
P60370,Keratin-associated protein 10-5 (High sulfur keratin-associated protein 10.5) (Keratin-associated protein 10.5) (Keratin-associated protein 18-5) (Keratin-associated protein 18.5),i,271
P60371,Keratin-associated protein 10-6 (High sulfur keratin-associated protein 10.6) (Keratin-associated protein 10.6) (Keratin-associated protein 18-6) (Keratin-associated protein 18.6),i,365
P60372,Keratin-associated protein 10-4 (High sulfur keratin-associated protein 10.4) (Keratin-associated protein 10.4) (Keratin-associated protein 18-4) (Keratin-associated protein 18.4),i,401
P60409,Keratin-associated protein 10-7 (High sulfur keratin-associated protein 10.7) (Keratin-associated protein 10.7) (Keratin-associated protein 18-7) (Keratin-associated protein 18.7),i,370
P60410,Keratin-associated protein 10-8 (High sulfur keratin-associated protein 10.8) (Keratin-associated protein 10.8) (Keratin-associated protein 18-8) (Keratin-associated protein 18.8),i,259
P60411,Keratin-associated protein 10-9 (High sulfur keratin-associated protein 10.9) (Keratin-associated protein 10.9) (Keratin-associated protein 18-9) (Keratin-associated protein 18.9),i,292
P60412,Keratin-associated protein 10-11 (High sulfur keratin-associated protein 10.11) (Keratin-associated protein 10.11) (Keratin-associated protein 18-11) (Keratin-associated protein 18.11),i,298
P60484,"Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN (EC 3.1.3.16) (EC 3.1.3.48) (EC 3.1.3.67) (Mutated in multiple advanced cancers 1) (Phosphatase and tensin homolog)",i,403
P60510,Serine/threonine-protein phosphatase 4 catalytic subunit (PP4C) (Pp4) (EC 3.1.3.16) (Protein phosphatase X) (PP-X),i,307
P60520,Gamma-aminobutyric acid receptor-associated protein-like 2 (GABA(A) receptor-associated protein-like 2) (Ganglioside expression factor 2) (GEF-2) (General protein transport factor p16) (Golgi-associated ATPase enhancer of 16 kDa) (GATE-16) (MAP1 light chain 3-related protein),i,117
P60568,Interleukin-2 (IL-2) (T-cell growth factor) (TCGF) (Aldesleukin),o,153
P60604,Ubiquitin-conjugating enzyme E2 G2 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme G2) (Ubiquitin carrier protein G2) (Ubiquitin-protein ligase G2),i,165
P60660,Myosin light polypeptide 6 (17 kDa myosin light chain) (LC17) (Myosin light chain 3) (MLC-3) (Myosin light chain alkali 3) (Myosin light chain A3) (Smooth muscle and nonmuscle myosin light chain alkali 6),i,151
P60709,"Actin, cytoplasmic 1 (EC 3.6.4.-) (Beta-actin) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]",i,375
P60763,Ras-related C3 botulinum toxin substrate 3 (EC 3.6.5.2) (p21-Rac3),i,192
P60842,Eukaryotic initiation factor 4A-I (eIF-4A-I) (eIF4A-I) (EC 3.6.4.13) (ATP-dependent RNA helicase eIF4A-1),i,406
P60866,Small ribosomal subunit protein uS10 (40S ribosomal protein S20),i,119
P60880,Synaptosomal-associated protein 25 (SNAP-25) (Super protein) (SUP) (Synaptosomal-associated 25 kDa protein),i,206
P60891,Ribose-phosphate pyrophosphokinase 1 (EC 2.7.6.1) (PPRibP) (Phosphoribosyl pyrophosphate synthase I) (PRS-I),i,318
P60896,26S proteasome complex subunit SEM1 (26S proteasome complex subunit DSS1) (Deleted in split hand/split foot protein 1) (Split hand/foot deleted protein 1) (Split hand/foot malformation type 1 protein),i,70
